GPU available: True, used: True
TPU available: False, using: 0 TPU cores
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
Set SLURM handle signals.

  | Name        | Type             | Params
-------------------------------------------------
0 | model       | CNN_OShaugnessy  | 1 M   
1 | loss_module | CrossEntropyLoss | 0     

Validation sanity check: 0it [00:00, ?it/s]
Validation sanity check:  50%|█████     | 1/2 [00:00<00:00,  3.60it/s]
                                                                      
Training: 0it [00:00, ?it/s]
Training:   0%|          | 0/578 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/578 [00:00<?, ?it/s] 
Epoch 0:   0%|          | 1/578 [00:00<00:14, 38.57it/s, loss=1.103, v_num=7359009]
Epoch 0:   0%|          | 2/578 [00:00<00:10, 52.65it/s, loss=1.109, v_num=7359009]
Epoch 0:   1%|          | 3/578 [00:00<00:09, 60.88it/s, loss=1.105, v_num=7359009]
Epoch 0:   1%|          | 4/578 [00:00<00:08, 66.20it/s, loss=1.100, v_num=7359009]
Epoch 0:  39%|███▉      | 227/578 [00:02<00:03, 88.76it/s, loss=0.836, v_num=7359009]
Epoch 0:  39%|███▉      | 228/578 [00:02<00:03, 88.77it/s, loss=0.836, v_num=7359009]
Epoch 0:  39%|███▉      | 228/578 [00:02<00:03, 88.76it/s, loss=0.835, v_num=7359009]
Epoch 0:  40%|███▉      | 229/578 [00:02<00:03, 88.73it/s, loss=0.834, v_num=7359009]
Epoch 0:  40%|███▉      | 230/578 [00:02<00:03, 88.67it/s, loss=0.830, v_num=7359009]
Epoch 0:  40%|███▉      | 231/578 [00:02<00:03, 88.68it/s, loss=0.825, v_num=7359009]
Epoch 0:  40%|████      | 232/578 [00:02<00:03, 88.69it/s, loss=0.821, v_num=7359009]
Epoch 0:  40%|████      | 233/578 [00:02<00:03, 88.70it/s, loss=0.819, v_num=7359009]
Epoch 0:  40%|████      | 234/578 [00:02<00:03, 88.70it/s, loss=0.818, v_num=7359009]
Epoch 0:  41%|████      | 235/578 [00:02<00:03, 88.71it/s, loss=0.816, v_num=7359009]
Epoch 0:  41%|████      | 236/578 [00:02<00:03, 88.71it/s, loss=0.817, v_num=7359009]
Epoch 0:  41%|████      | 237/578 [00:02<00:03, 88.71it/s, loss=0.814, v_num=7359009]
Epoch 0:  41%|████      | 238/578 [00:02<00:03, 88.72it/s, loss=0.814, v_num=7359009]
Epoch 0:  41%|████      | 238/578 [00:02<00:03, 88.71it/s, loss=0.808, v_num=7359009]
Epoch 0:  41%|████▏     | 239/578 [00:02<00:03, 88.72it/s, loss=0.806, v_num=7359009]
Epoch 0:  42%|████▏     | 240/578 [00:02<00:03, 88.72it/s, loss=0.805, v_num=7359009]
Epoch 0:  42%|████▏     | 241/578 [00:02<00:03, 88.72it/s, loss=0.800, v_num=7359009]
Epoch 0:  42%|████▏     | 242/578 [00:02<00:03, 88.73it/s, loss=0.800, v_num=7359009]
Epoch 0:  42%|████▏     | 243/578 [00:02<00:03, 88.74it/s, loss=0.798, v_num=7359009]
Epoch 0:  42%|████▏     | 244/578 [00:02<00:03, 88.74it/s, loss=0.796, v_num=7359009]
Epoch 0:  42%|████▏     | 245/578 [00:02<00:03, 88.75it/s, loss=0.796, v_num=7359009]
Epoch 0:  43%|████▎     | 246/578 [00:02<00:03, 88.76it/s, loss=0.793, v_num=7359009]
Epoch 0:  43%|████▎     | 247/578 [00:02<00:03, 88.77it/s, loss=0.786, v_num=7359009]
Epoch 0:  43%|████▎     | 248/578 [00:02<00:03, 88.78it/s, loss=0.786, v_num=7359009]
Epoch 0:  43%|████▎     | 248/578 [00:02<00:03, 88.77it/s, loss=0.783, v_num=7359009]
Epoch 0:  43%|████▎     | 249/578 [00:02<00:03, 88.78it/s, loss=0.777, v_num=7359009]
Epoch 0:  43%|████▎     | 250/578 [00:02<00:03, 88.78it/s, loss=0.776, v_num=7359009]
Epoch 0:  43%|████▎     | 251/578 [00:02<00:03, 88.75it/s, loss=0.776, v_num=7359009]
Epoch 0:  44%|████▎     | 252/578 [00:02<00:03, 88.76it/s, loss=0.773, v_num=7359009]
Epoch 0:  44%|████▍     | 253/578 [00:02<00:03, 88.77it/s, loss=0.769, v_num=7359009]
Epoch 0:  44%|████▍     | 254/578 [00:02<00:03, 88.77it/s, loss=0.765, v_num=7359009]
Epoch 0:  44%|████▍     | 255/578 [00:02<00:03, 88.78it/s, loss=0.762, v_num=7359009]
Epoch 0:  44%|████▍     | 256/578 [00:02<00:03, 88.79it/s, loss=0.757, v_num=7359009]
Epoch 0:  44%|████▍     | 257/578 [00:02<00:03, 88.80it/s, loss=0.753, v_num=7359009]
Epoch 0:  45%|████▍     | 258/578 [00:02<00:03, 88.81it/s, loss=0.753, v_num=7359009]
Epoch 0:  45%|████▍     | 258/578 [00:02<00:03, 88.80it/s, loss=0.748, v_num=7359009]
Epoch 0:  45%|████▍     | 259/578 [00:02<00:03, 88.80it/s, loss=0.745, v_num=7359009]
Epoch 0:  45%|████▍     | 260/578 [00:02<00:03, 88.81it/s, loss=0.741, v_num=7359009]
Epoch 0:  45%|████▌     | 261/578 [00:02<00:03, 88.81it/s, loss=0.736, v_num=7359009]
Epoch 0:  45%|████▌     | 262/578 [00:02<00:03, 88.77it/s, loss=0.728, v_num=7359009]
Epoch 0:  46%|████▌     | 263/578 [00:02<00:03, 88.74it/s, loss=0.719, v_num=7359009]
Epoch 0:  46%|████▌     | 264/578 [00:02<00:03, 88.71it/s, loss=0.717, v_num=7359009]
Epoch 0:  46%|████▌     | 265/578 [00:02<00:03, 88.72it/s, loss=0.711, v_num=7359009]
Epoch 0:  46%|████▌     | 266/578 [00:02<00:03, 88.73it/s, loss=0.709, v_num=7359009]
Epoch 0:  46%|████▌     | 267/578 [00:03<00:03, 88.73it/s, loss=0.707, v_num=7359009]
Epoch 0:  46%|████▋     | 268/578 [00:03<00:03, 88.74it/s, loss=0.707, v_num=7359009]
Epoch 0:  46%|████▋     | 268/578 [00:03<00:03, 88.73it/s, loss=0.705, v_num=7359009]
Epoch 0:  47%|████▋     | 269/578 [00:03<00:03, 88.74it/s, loss=0.705, v_num=7359009]
Epoch 0:  47%|████▋     | 270/578 [00:03<00:03, 88.75it/s, loss=0.700, v_num=7359009]
Epoch 0:  47%|████▋     | 271/578 [00:03<00:03, 88.75it/s, loss=0.695, v_num=7359009]
Epoch 0:  47%|████▋     | 272/578 [00:03<00:03, 88.76it/s, loss=0.690, v_num=7359009]
Epoch 0:  47%|████▋     | 273/578 [00:03<00:03, 88.77it/s, loss=0.686, v_num=7359009]
Epoch 0:  47%|████▋     | 274/578 [00:03<00:03, 88.77it/s, loss=0.680, v_num=7359009]
Epoch 0:  48%|████▊     | 275/578 [00:03<00:03, 88.78it/s, loss=0.676, v_num=7359009]
Epoch 0:  48%|████▊     | 276/578 [00:03<00:03, 88.79it/s, loss=0.669, v_num=7359009]
Epoch 0:  48%|████▊     | 277/578 [00:03<00:03, 88.79it/s, loss=0.667, v_num=7359009]
Epoch 0:  48%|████▊     | 278/578 [00:03<00:03, 88.80it/s, loss=0.667, v_num=7359009]
Epoch 0:  48%|████▊     | 278/578 [00:03<00:03, 88.79it/s, loss=0.663, v_num=7359009]
Epoch 0:  48%|████▊     | 279/578 [00:03<00:03, 88.80it/s, loss=0.657, v_num=7359009]
Epoch 0:  48%|████▊     | 280/578 [00:03<00:03, 88.80it/s, loss=0.653, v_num=7359009]
Epoch 0:  49%|████▊     | 281/578 [00:03<00:03, 88.81it/s, loss=0.655, v_num=7359009]
Epoch 0:  49%|████▉     | 282/578 [00:03<00:03, 88.82it/s, loss=0.651, v_num=7359009]
Epoch 0:  49%|████▉     | 283/578 [00:03<00:03, 88.82it/s, loss=0.650, v_num=7359009]
Epoch 0:  49%|████▉     | 284/578 [00:03<00:03, 88.83it/s, loss=0.642, v_num=7359009]
Epoch 0:  49%|████▉     | 285/578 [00:03<00:03, 88.84it/s, loss=0.643, v_num=7359009]
Epoch 0:  49%|████▉     | 286/578 [00:03<00:03, 88.84it/s, loss=0.637, v_num=7359009]
Epoch 0:  50%|████▉     | 287/578 [00:03<00:03, 88.85it/s, loss=0.636, v_num=7359009]
Epoch 0:  50%|████▉     | 288/578 [00:03<00:03, 88.86it/s, loss=0.636, v_num=7359009]
Epoch 0:  50%|████▉     | 288/578 [00:03<00:03, 88.85it/s, loss=0.629, v_num=7359009]
Epoch 0:  50%|█████     | 289/578 [00:03<00:03, 89.02it/s, loss=0.625, v_num=7359009]

Validating: 0it [00:00, ?it/s][A

Validating:   5%|▍         | 14/289 [00:00<00:01, 139.32it/s][A
Epoch 0:  52%|█████▏    | 303/578 [00:03<00:03, 90.50it/s, loss=0.625, v_num=7359009]

Validating:  10%|▉         | 28/289 [00:00<00:01, 139.17it/s][A
Epoch 0:  55%|█████▌    | 318/578 [00:03<00:02, 92.01it/s, loss=0.625, v_num=7359009]

Validating:  15%|█▍        | 42/289 [00:00<00:01, 139.02it/s][A
Epoch 0:  58%|█████▊    | 333/578 [00:03<00:02, 93.42it/s, loss=0.625, v_num=7359009]

Validating:  19%|█▉        | 56/289 [00:00<00:01, 137.59it/s][A
Epoch 0:  60%|██████    | 348/578 [00:03<00:02, 94.67it/s, loss=0.625, v_num=7359009]

Validating:  24%|██▍       | 70/289 [00:00<00:01, 137.96it/s][A
Epoch 0:  63%|██████▎   | 363/578 [00:03<00:02, 95.94it/s, loss=0.625, v_num=7359009]

Validating:  29%|██▉       | 84/289 [00:00<00:01, 138.28it/s][A
Epoch 0:  65%|██████▌   | 378/578 [00:03<00:02, 97.13it/s, loss=0.625, v_num=7359009]

Validating:  34%|███▍      | 98/289 [00:00<00:01, 137.68it/s][A
Epoch 0:  68%|██████▊   | 393/578 [00:04<00:01, 98.21it/s, loss=0.625, v_num=7359009]

Validating:  39%|███▉      | 112/289 [00:00<00:01, 138.05it/s][A
Epoch 0:  71%|███████   | 408/578 [00:04<00:01, 99.28it/s, loss=0.625, v_num=7359009]

Validating:  44%|████▎     | 126/289 [00:00<00:01, 138.26it/s][A
Epoch 0:  73%|███████▎  | 423/578 [00:04<00:01, 100.30it/s, loss=0.625, v_num=7359009]

Validating:  48%|████▊     | 140/289 [00:01<00:01, 138.39it/s][A
Epoch 0:  76%|███████▌  | 438/578 [00:04<00:01, 101.25it/s, loss=0.625, v_num=7359009]

Validating:  53%|█████▎    | 154/289 [00:01<00:00, 138.44it/s][A
Epoch 0:  78%|███████▊  | 453/578 [00:04<00:01, 102.17it/s, loss=0.625, v_num=7359009]

Validating:  58%|█████▊    | 168/289 [00:01<00:00, 138.49it/s][A
Epoch 0:  81%|████████  | 468/578 [00:04<00:01, 103.04it/s, loss=0.625, v_num=7359009]

Validating:  63%|██████▎   | 182/289 [00:01<00:00, 138.51it/s][A
Epoch 0:  84%|████████▎ | 483/578 [00:04<00:00, 103.83it/s, loss=0.625, v_num=7359009]

Validating:  68%|██████▊   | 196/289 [00:01<00:00, 137.95it/s][A
Epoch 0:  86%|████████▌ | 498/578 [00:04<00:00, 104.62it/s, loss=0.625, v_num=7359009]

Validating:  73%|███████▎  | 210/289 [00:01<00:00, 138.12it/s][A

Validating:  78%|███████▊  | 224/289 [00:01<00:00, 137.81it/s][A
Epoch 0:  89%|████████▉ | 513/578 [00:04<00:00, 105.34it/s, loss=0.625, v_num=7359009]

Validating:  82%|████████▏ | 238/289 [00:01<00:00, 138.11it/s][A
Epoch 0:  91%|█████████▏| 528/578 [00:04<00:00, 106.07it/s, loss=0.625, v_num=7359009]

Validating:  87%|████████▋ | 252/289 [00:01<00:00, 138.35it/s][A
Epoch 0:  94%|█████████▍| 543/578 [00:05<00:00, 106.77it/s, loss=0.625, v_num=7359009]

Validating:  92%|█████████▏| 266/289 [00:01<00:00, 138.46it/s][A
Epoch 0:  97%|█████████▋| 558/578 [00:05<00:00, 107.43it/s, loss=0.625, v_num=7359009]

Validating:  97%|█████████▋| 280/289 [00:02<00:00, 137.60it/s][A
Epoch 0:  99%|█████████▉| 573/578 [00:05<00:00, 108.02it/s, loss=0.625, v_num=7359009]
Epoch 0: 100%|██████████| 578/578 [00:05<00:00, 107.68it/s, loss=0.625, v_num=7359009]

                                                              [A
Epoch 0:   0%|          | 0/578 [00:00<?, ?it/s, loss=0.625, v_num=7359009]           
Epoch 1:   0%|          | 0/578 [00:00<?, ?it/s, loss=0.625, v_num=7359009]
Epoch 1:   0%|          | 1/578 [00:00<00:11, 50.68it/s, loss=0.620, v_num=7359009]
Epoch 1:   0%|          | 2/578 [00:00<00:08, 64.27it/s, loss=0.617, v_num=7359009]
Epoch 1:   1%|          | 3/578 [00:00<00:08, 70.85it/s, loss=0.612, v_num=7359009]
Epoch 1:   1%|          | 4/578 [00:00<00:07, 74.80it/s, loss=0.611, v_num=7359009]
Epoch 1:   1%|          | 5/578 [00:00<00:07, 77.36it/s, loss=0.609, v_num=7359009]
Epoch 1:   1%|          | 6/578 [00:00<00:07, 79.14it/s, loss=0.610, v_num=7359009]
Epoch 1:   1%|          | 7/578 [00:00<00:07, 80.49it/s, loss=0.611, v_num=7359009]
Epoch 1:   1%|▏         | 8/578 [00:00<00:06, 81.50it/s, loss=0.603, v_num=7359009]
Epoch 1:   2%|▏         | 9/578 [00:00<00:06, 81.85it/s, loss=0.605, v_num=7359009]
Epoch 1:   2%|▏         | 10/578 [00:00<00:06, 82.19it/s, loss=0.600, v_num=7359009]
Epoch 1:   2%|▏         | 11/578 [00:00<00:06, 82.21it/s, loss=0.593, v_num=7359009]
Epoch 1:   2%|▏         | 12/578 [00:00<00:06, 81.70it/s, loss=0.585, v_num=7359009]
Epoch 1:   2%|▏         | 13/578 [00:00<00:06, 81.47it/s, loss=0.589, v_num=7359009]
Epoch 1:   2%|▏         | 14/578 [00:00<00:06, 81.96it/s, loss=0.587, v_num=7359009]
Epoch 1:   3%|▎         | 15/578 [00:00<00:06, 82.45it/s, loss=0.587, v_num=7359009]
Epoch 1:   3%|▎         | 15/578 [00:00<00:06, 82.30it/s, loss=0.585, v_num=7359009]
Epoch 1:   3%|▎         | 16/578 [00:00<00:06, 82.73it/s, loss=0.574, v_num=7359009]
Epoch 1:   3%|▎         | 17/578 [00:00<00:06, 83.10it/s, loss=0.574, v_num=7359009]
Epoch 1:   3%|▎         | 18/578 [00:00<00:06, 83.44it/s, loss=0.573, v_num=7359009]
Epoch 1:   3%|▎         | 19/578 [00:00<00:06, 83.74it/s, loss=0.573, v_num=7359009]
Epoch 1:   3%|▎         | 20/578 [00:00<00:06, 84.01it/s, loss=0.573, v_num=7359009]
Epoch 1:   4%|▎         | 21/578 [00:00<00:06, 84.24it/s, loss=0.569, v_num=7359009]
Epoch 1:   4%|▍         | 22/578 [00:00<00:06, 84.44it/s, loss=0.569, v_num=7359009]
Epoch 1:   4%|▍         | 23/578 [00:00<00:06, 84.65it/s, loss=0.569, v_num=7359009]
Epoch 1:   4%|▍         | 24/578 [00:00<00:06, 84.86it/s, loss=0.568, v_num=7359009]
Epoch 1:   4%|▍         | 25/578 [00:00<00:06, 85.05it/s, loss=0.570, v_num=7359009]
Epoch 1:   4%|▍         | 26/578 [00:00<00:06, 85.23it/s, loss=0.563, v_num=7359009]
Epoch 1:   5%|▍         | 27/578 [00:00<00:06, 85.39it/s, loss=0.558, v_num=7359009]
Epoch 1:   5%|▍         | 28/578 [00:00<00:06, 85.55it/s, loss=0.563, v_num=7359009]
Epoch 1:   5%|▌         | 29/578 [00:00<00:06, 85.70it/s, loss=0.558, v_num=7359009]
Epoch 1:   5%|▌         | 30/578 [00:00<00:06, 85.85it/s, loss=0.558, v_num=7359009]
Epoch 1:   5%|▌         | 30/578 [00:00<00:06, 85.77it/s, loss=0.558, v_num=7359009]
Epoch 1:   5%|▌         | 31/578 [00:00<00:06, 85.89it/s, loss=0.556, v_num=7359009]
Epoch 1:   6%|▌         | 32/578 [00:00<00:06, 86.00it/s, loss=0.549, v_num=7359009]
Epoch 1:   6%|▌         | 33/578 [00:00<00:06, 86.12it/s, loss=0.544, v_num=7359009]
Epoch 1:   6%|▌         | 34/578 [00:00<00:06, 86.21it/s, loss=0.540, v_num=7359009]
Epoch 1:   6%|▌         | 35/578 [00:00<00:06, 86.31it/s, loss=0.543, v_num=7359009]
Epoch 1:   6%|▌         | 36/578 [00:00<00:06, 86.41it/s, loss=0.544, v_num=7359009]
Epoch 1:   6%|▋         | 37/578 [00:00<00:06, 86.49it/s, loss=0.539, v_num=7359009]
Epoch 1:   7%|▋         | 38/578 [00:00<00:06, 86.57it/s, loss=0.532, v_num=7359009]
Epoch 1:   7%|▋         | 39/578 [00:00<00:06, 86.59it/s, loss=0.529, v_num=7359009]
Epoch 1:   7%|▋         | 40/578 [00:00<00:06, 86.65it/s, loss=0.524, v_num=7359009]
Epoch 1:   7%|▋         | 41/578 [00:00<00:06, 86.72it/s, loss=0.522, v_num=7359009]
Epoch 1:   7%|▋         | 42/578 [00:00<00:06, 86.79it/s, loss=0.520, v_num=7359009]
Epoch 1:   7%|▋         | 43/578 [00:00<00:06, 86.86it/s, loss=0.517, v_num=7359009]
Epoch 1:   8%|▊         | 44/578 [00:00<00:06, 86.91it/s, loss=0.514, v_num=7359009]
Epoch 1:   8%|▊         | 45/578 [00:00<00:06, 86.97it/s, loss=0.514, v_num=7359009]
Epoch 1:   8%|▊         | 45/578 [00:00<00:06, 86.92it/s, loss=0.511, v_num=7359009]
Epoch 1:   8%|▊         | 46/578 [00:00<00:06, 87.00it/s, loss=0.513, v_num=7359009]
Epoch 1:   8%|▊         | 47/578 [00:00<00:06, 87.05it/s, loss=0.510, v_num=7359009]
Epoch 1:   8%|▊         | 48/578 [00:00<00:06, 87.11it/s, loss=0.503, v_num=7359009]
Epoch 1:   8%|▊         | 49/578 [00:00<00:06, 87.15it/s, loss=0.502, v_num=7359009]
Epoch 1:   9%|▊         | 50/578 [00:00<00:06, 87.20it/s, loss=0.500, v_num=7359009]
Epoch 1:   9%|▉         | 51/578 [00:00<00:06, 87.25it/s, loss=0.500, v_num=7359009]
Epoch 1:   9%|▉         | 52/578 [00:00<00:06, 87.29it/s, loss=0.504, v_num=7359009]
Epoch 1:   9%|▉         | 53/578 [00:00<00:06, 87.33it/s, loss=0.502, v_num=7359009]
Epoch 1:   9%|▉         | 54/578 [00:00<00:05, 87.38it/s, loss=0.500, v_num=7359009]
Epoch 1:  10%|▉         | 55/578 [00:00<00:05, 87.41it/s, loss=0.493, v_num=7359009]
Epoch 1:  10%|▉         | 56/578 [00:00<00:05, 87.45it/s, loss=0.491, v_num=7359009]
Epoch 1:  10%|▉         | 57/578 [00:00<00:05, 87.50it/s, loss=0.490, v_num=7359009]
Epoch 1:  10%|█         | 58/578 [00:00<00:05, 87.54it/s, loss=0.491, v_num=7359009]
Epoch 1:  10%|█         | 59/578 [00:00<00:05, 87.57it/s, loss=0.489, v_num=7359009]
Epoch 1:  10%|█         | 60/578 [00:00<00:05, 87.63it/s, loss=0.489, v_num=7359009]
Epoch 1:  10%|█         | 60/578 [00:00<00:05, 87.58it/s, loss=0.484, v_num=7359009]
Epoch 1:  11%|█         | 61/578 [00:00<00:05, 87.62it/s, loss=0.485, v_num=7359009]
Epoch 1:  11%|█         | 62/578 [00:00<00:05, 87.50it/s, loss=0.479, v_num=7359009]
Epoch 1:  11%|█         | 63/578 [00:00<00:05, 87.53it/s, loss=0.478, v_num=7359009]
Epoch 1:  11%|█         | 64/578 [00:00<00:05, 87.56it/s, loss=0.474, v_num=7359009]
Epoch 1:  11%|█         | 65/578 [00:00<00:05, 87.59it/s, loss=0.472, v_num=7359009]
Epoch 1:  11%|█▏        | 66/578 [00:00<00:05, 87.60it/s, loss=0.471, v_num=7359009]
Epoch 1:  12%|█▏        | 67/578 [00:00<00:05, 87.64it/s, loss=0.472, v_num=7359009]
Epoch 1:  12%|█▏        | 68/578 [00:00<00:05, 87.68it/s, loss=0.473, v_num=7359009]
Epoch 1:  12%|█▏        | 69/578 [00:00<00:05, 87.70it/s, loss=0.466, v_num=7359009]
Epoch 1:  12%|█▏        | 70/578 [00:00<00:05, 87.73it/s, loss=0.469, v_num=7359009]
Epoch 1:  12%|█▏        | 71/578 [00:00<00:05, 87.76it/s, loss=0.468, v_num=7359009]
Epoch 1:  12%|█▏        | 72/578 [00:00<00:05, 87.79it/s, loss=0.463, v_num=7359009]
Epoch 1:  13%|█▎        | 73/578 [00:00<00:05, 87.82it/s, loss=0.464, v_num=7359009]
Epoch 1:  13%|█▎        | 74/578 [00:00<00:05, 87.84it/s, loss=0.459, v_num=7359009]
Epoch 1:  13%|█▎        | 75/578 [00:00<00:05, 87.87it/s, loss=0.459, v_num=7359009]
Epoch 1:  13%|█▎        | 75/578 [00:00<00:05, 87.84it/s, loss=0.460, v_num=7359009]
Epoch 1:  13%|█▎        | 76/578 [00:00<00:05, 87.86it/s, loss=0.453, v_num=7359009]
Epoch 1:  13%|█▎        | 77/578 [00:00<00:05, 87.88it/s, loss=0.454, v_num=7359009]
Epoch 1:  13%|█▎        | 78/578 [00:00<00:05, 87.90it/s, loss=0.452, v_num=7359009]
Epoch 1:  14%|█▎        | 79/578 [00:00<00:05, 87.92it/s, loss=0.450, v_num=7359009]
Epoch 1:  14%|█▍        | 80/578 [00:00<00:05, 87.94it/s, loss=0.451, v_num=7359009]
Epoch 1:  14%|█▍        | 81/578 [00:00<00:05, 87.96it/s, loss=0.449, v_num=7359009]
Epoch 1:  14%|█▍        | 82/578 [00:00<00:05, 87.98it/s, loss=0.452, v_num=7359009]
Epoch 1:  14%|█▍        | 83/578 [00:00<00:05, 88.00it/s, loss=0.449, v_num=7359009]
Epoch 1:  15%|█▍        | 84/578 [00:00<00:05, 88.01it/s, loss=0.448, v_num=7359009]
Epoch 1:  15%|█▍        | 85/578 [00:00<00:05, 88.03it/s, loss=0.445, v_num=7359009]
Epoch 1:  15%|█▍        | 86/578 [00:00<00:05, 88.05it/s, loss=0.437, v_num=7359009]
Epoch 1:  15%|█▌        | 87/578 [00:00<00:05, 88.07it/s, loss=0.431, v_num=7359009]
Epoch 1:  15%|█▌        | 88/578 [00:00<00:05, 88.08it/s, loss=0.427, v_num=7359009]
Epoch 1:  15%|█▌        | 89/578 [00:01<00:05, 88.10it/s, loss=0.426, v_num=7359009]
Epoch 1:  16%|█▌        | 90/578 [00:01<00:05, 88.12it/s, loss=0.426, v_num=7359009]
Epoch 1:  16%|█▌        | 90/578 [00:01<00:05, 88.10it/s, loss=0.426, v_num=7359009]
Epoch 1:  16%|█▌        | 91/578 [00:01<00:05, 88.11it/s, loss=0.423, v_num=7359009]
Epoch 1:  16%|█▌        | 92/578 [00:01<00:05, 88.13it/s, loss=0.423, v_num=7359009]
Epoch 1:  16%|█▌        | 93/578 [00:01<00:05, 88.15it/s, loss=0.419, v_num=7359009]
Epoch 1:  16%|█▋        | 94/578 [00:01<00:05, 88.17it/s, loss=0.425, v_num=7359009]
Epoch 1:  16%|█▋        | 95/578 [00:01<00:05, 88.18it/s, loss=0.420, v_num=7359009]
Epoch 1:  17%|█▋        | 96/578 [00:01<00:05, 88.20it/s, loss=0.421, v_num=7359009]
Epoch 1:  17%|█▋        | 97/578 [00:01<00:05, 88.21it/s, loss=0.417, v_num=7359009]
Epoch 1:  17%|█▋        | 98/578 [00:01<00:05, 88.22it/s, loss=0.416, v_num=7359009]
Epoch 1:  17%|█▋        | 99/578 [00:01<00:05, 88.24it/s, loss=0.416, v_num=7359009]
Epoch 1:  17%|█▋        | 100/578 [00:01<00:05, 88.25it/s, loss=0.418, v_num=7359009]
Epoch 1:  17%|█▋        | 101/578 [00:01<00:05, 88.26it/s, loss=0.412, v_num=7359009]
Epoch 1:  18%|█▊        | 102/578 [00:01<00:05, 88.28it/s, loss=0.406, v_num=7359009]
Epoch 1:  18%|█▊        | 103/578 [00:01<00:05, 88.20it/s, loss=0.407, v_num=7359009]
Epoch 1:  18%|█▊        | 104/578 [00:01<00:05, 88.22it/s, loss=0.405, v_num=7359009]
Epoch 1:  18%|█▊        | 105/578 [00:01<00:05, 88.24it/s, loss=0.405, v_num=7359009]
Epoch 1:  18%|█▊        | 105/578 [00:01<00:05, 88.21it/s, loss=0.402, v_num=7359009]
Epoch 1:  18%|█▊        | 106/578 [00:01<00:05, 88.23it/s, loss=0.401, v_num=7359009]
Epoch 1:  19%|█▊        | 107/578 [00:01<00:05, 88.24it/s, loss=0.405, v_num=7359009]
Epoch 1:  19%|█▊        | 108/578 [00:01<00:05, 88.26it/s, loss=0.409, v_num=7359009]
Epoch 1:  19%|█▉        | 109/578 [00:01<00:05, 88.26it/s, loss=0.412, v_num=7359009]
Epoch 1:  19%|█▉        | 110/578 [00:01<00:05, 88.28it/s, loss=0.409, v_num=7359009]
Epoch 1:  19%|█▉        | 111/578 [00:01<00:05, 88.29it/s, loss=0.407, v_num=7359009]
Epoch 1:  19%|█▉        | 112/578 [00:01<00:05, 88.21it/s, loss=0.408, v_num=7359009]
Epoch 1:  20%|█▉        | 113/578 [00:01<00:05, 88.22it/s, loss=0.408, v_num=7359009]
Epoch 1:  20%|█▉        | 114/578 [00:01<00:05, 88.24it/s, loss=0.406, v_num=7359009]
Epoch 1:  20%|█▉        | 115/578 [00:01<00:05, 88.25it/s, loss=0.403, v_num=7359009]
Epoch 1:  20%|██        | 116/578 [00:01<00:05, 88.26it/s, loss=0.403, v_num=7359009]
Epoch 1:  20%|██        | 117/578 [00:01<00:05, 88.27it/s, loss=0.407, v_num=7359009]
Epoch 1:  20%|██        | 118/578 [00:01<00:05, 88.28it/s, loss=0.405, v_num=7359009]
Epoch 1:  21%|██        | 119/578 [00:01<00:05, 88.29it/s, loss=0.404, v_num=7359009]
Epoch 1:  21%|██        | 120/578 [00:01<00:05, 88.30it/s, loss=0.404, v_num=7359009]
Epoch 1:  21%|██        | 120/578 [00:01<00:05, 88.28it/s, loss=0.402, v_num=7359009]
Epoch 1:  21%|██        | 121/578 [00:01<00:05, 88.30it/s, loss=0.407, v_num=7359009]
Epoch 1:  21%|██        | 122/578 [00:01<00:05, 88.31it/s, loss=0.405, v_num=7359009]
Epoch 1:  21%|██▏       | 123/578 [00:01<00:05, 88.32it/s, loss=0.404, v_num=7359009]
Epoch 1:  21%|██▏       | 124/578 [00:01<00:05, 88.34it/s, loss=0.407, v_num=7359009]
Epoch 1:  22%|██▏       | 125/578 [00:01<00:05, 88.35it/s, loss=0.406, v_num=7359009]
Epoch 1:  22%|██▏       | 126/578 [00:01<00:05, 88.36it/s, loss=0.406, v_num=7359009]
Epoch 1:  22%|██▏       | 127/578 [00:01<00:05, 88.37it/s, loss=0.400, v_num=7359009]
Epoch 1:  22%|██▏       | 128/578 [00:01<00:05, 88.38it/s, loss=0.393, v_num=7359009]
Epoch 1:  22%|██▏       | 129/578 [00:01<00:05, 88.39it/s, loss=0.390, v_num=7359009]
Epoch 1:  22%|██▏       | 130/578 [00:01<00:05, 88.40it/s, loss=0.388, v_num=7359009]
Epoch 1:  23%|██▎       | 131/578 [00:01<00:05, 88.39it/s, loss=0.384, v_num=7359009]
Epoch 1:  23%|██▎       | 132/578 [00:01<00:05, 88.40it/s, loss=0.382, v_num=7359009]
